,Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR,possibly_replaced_or_bridge,x,y,deteriorated,dist
934,I-16,WB,18.67725841,18.67400651,955,17.17,T2,T2,T2,T2,T2,,,,,0,-83.43962361145859,32.65425182975199,0,0
935,I-16,WB,18.67400651,18.66963719,956,23.07,T2,T2,T2,T2,T2,,,,,0,-83.43967043825725,32.65426752694446,0,0
936,I-16,WB,18.66963719,18.66547431,957,21.98,NC,NC,NC,NC,NC,,,,,0,-83.43973335580078,32.654288618497105,0,1
937,I-16,WB,18.66547431,18.66106901,958,23.26,NC,NC,NC,NC,NC,,,,,0,-83.43979330064563,32.6543087140375,0,1
938,I-16,WB,18.66106901,18.65784742,959,17.01,L1,L1,L1,L1,L1,,,,,0,-83.43985673636239,32.65432998038342,0,0
939,I-16,WB,18.65784742,18.65455575,960,17.38,NC,NC,NC,NC,NC,,,,,0,-83.4399031267972,32.65434553281206,0,1
940,I-16,WB,18.65341749,18.64924514,962,22.03,T2,T2,T2,T2,T2,,,,,0,-83.43995052631159,32.654361423862355,0,0
941,I-16,WB,18.64924514,18.64606711,963,16.78,T2,T2,T2,T2,T2,,,,,0,-83.44001060751276,32.654381567014745,0,0
942,I-16,WB,18.64606711,18.64171105,964,23.0,T2,SS,SS,SS,SS,,,,,0,-83.44005637067787,32.6543969102216,0,0
943,I-16,WB,18.64171105,18.63731711,965,23.2,T2,T2,T2,T2,T2,,,,,0,-83.440119097303,32.65441794135715,0,0
944,I-16,WB,18.63731711,18.63429248,966,15.97,NC,NC,T2,T2,T2,,,,,0,-83.4401823693748,32.654439156050444,0,1
945,I-16,WB,18.63429248,18.63104059,967,17.17,NC,NC,NC,NC,T2,,,,,0,-83.44022592346747,32.65445375989947,0,1
946,I-16,WB,18.63104059,18.62665233,968,23.17,T2,T2,T2,T2,T2,,,,,0,-83.440272750252,32.65446946149669,0,0
947,I-16,WB,18.62665233,18.62223187,969,23.34,NC,NC,NC,NC,NC,,,,,0,-83.44033594050002,32.65449065063605,0,1
948,I-16,WB,18.62223187,18.6178474,970,23.15,T2,SS,SS,SS,SS,,,,,0,-83.44039959437605,32.654511996211866,0,0
949,I-16,WB,18.6178474,18.61461066,971,17.09,T2,T2,T2,T2,T2,,,,,0,-83.44046273007115,32.6545331692297,0,0
950,I-16,WB,18.61461066,18.61021672,972,23.2,T2,T2,T2,T2,T2,,,,,0,-83.44050933866339,32.65454880104418,0,0
951,I-16,WB,18.61021672,18.60663149,973,18.93,CC,CC,CC,CC,SS,,,,,0,-83.44057259589755,32.65457290742233,0,0
952,I-16,WB,18.60548376,18.60302543,975,12.98,R,R,R,R,R,,,,,1,-83.44062419190429,32.654596203798754,0,0
953,I-16,WB,18.60302543,18.59980952,976,16.98,CC,SS,SS,SS,SS,,,,,0,-83.44065957046475,32.65461217801242,0,0
954,I-16,WB,18.59980952,18.59539474,977,23.31,T2,T2,T2,T2,T2,,,,,0,-83.44070585150806,32.65463307524517,0,0
955,I-16,WB,18.59539474,18.5910027,978,23.19,NC,NC,NC,NC,NC,,,,,0,-83.4407693857298,32.65466176334883,0,1
956,I-16,WB,18.5910027,18.5868133,979,22.12,NC,NC,NC,NC,T2,,,,,0,-83.44083259287456,32.65469030443163,0,2
957,I-16,WB,18.5868133,18.58377163,980,16.06,NC,NC,NC,NC,NC,,,,,0,-83.44089288360281,32.65471752923876,0,3
958,I-16,WB,18.58377163,18.57918641,981,24.21,NC,NC,NC,NC,T2,,,,,0,-83.44093665706856,32.654737295928314,0,4
959,I-16,WB,18.57918641,18.57503678,982,21.91,NC,NC,NC,NC,T2,,,,,0,-83.44100264433948,32.65476709425101,0,3
960,I-16,WB,18.57503678,18.57190231,983,16.55,NC,NC,NC,NC,NC,,,,,0,-83.4410623626809,32.65479406232413,0,2
961,I-16,WB,18.57190231,18.56860875,984,17.39,NC,NC,NC,NC,NC,,,,,0,-83.4411074716957,32.65481443342843,0,1
962,I-16,WB,18.56860875,18.56403867,985,24.13,SS,SS,SS,SS,SS,,,,,0,-83.44115487023005,32.65483583885711,0,0
963,I-16,WB,18.56403867,18.55987579,986,21.98,NC,NC,NC,NC,NC,,,,,0,-83.4412206394418,32.65486554121834,0,1
964,I-16,WB,18.55987579,18.55566367,987,22.24,T2,T2,T2,T2,T2,,,,,0,-83.44128054856775,32.65489259776546,0,0
965,I-16,WB,18.55566367,18.55243261,988,17.06,NC,NC,NC,T2,T2,,,,,0,-83.44134116635227,32.65491997503233,0,1
966,I-16,WB,18.55243261,18.54804624,989,23.16,T2,T2,T2,T2,T2,,,,,0,-83.44138766542426,32.65494097624199,0,0
967,I-16,WB,18.54804624,18.54501594,990,16.0,NC,NC,NC,NC,NC,,,,,0,-83.44145079077391,32.65496948730709,0,1
968,I-16,WB,18.54501594,18.54057654,991,23.44,T2,T2,T2,T2,T2,,,,,0,-83.44149440068534,32.65498918454953,0,0
969,I-16,WB,18.54057654,18.53642692,992,21.91,T2,T2,T2,T2,T2,,,,,0,-83.44155828920304,32.65501804165341,0,0
970,I-16,WB,18.53642692,18.53338525,993,16.06,NC,NC,NC,NC,NC,,,,,0,-83.44161800751995,32.655045015935585,0,1
971,I-16,WB,18.53338525,18.53016745,994,16.99,NC,NC,T1,T2,T2,,,,,0,-83.44166178096228,32.6550647885592,0,1
972,I-16,WB,18.53016745,18.52575836,995,23.28,T2,SS,SS,SS,SS,,,,,0,-83.44170808922841,32.65508570662933,0,0
973,I-16,WB,18.52575836,18.52159358,996,21.99,T2,T2,SS,SS,SS,,,,,0,-83.44177154163465,32.65511436969241,0,0
974,I-16,WB,18.52159358,18.51836631,997,17.04,NC,NC,NC,NC,NC,,,,,0,-83.4418314779885,32.65514144539127,0,1
975,I-16,WB,18.51836631,18.5141807,998,22.1,NC,NC,NC,NC,NC,,,,,0,-83.44187792252684,32.655162426992234,0,2
976,I-16,WB,18.5141807,18.51001782,999,21.98,NC,NC,NC,NC,NC,,,,,0,-83.44193815869053,32.65518963992055,0,3
977,I-16,WB,18.51001782,18.50701214,1000,15.87,NC,NC,NC,NC,NC,,,,,0,-83.44199806777411,32.65521670631431,0,2
978,I-16,WB,18.50701214,18.50379055,1001,17.01,NC,NC,NC,NC,NC,,,,,0,-83.44204132332624,32.65523624986031,0,1
979,I-16,WB,18.50379055,18.49934358,1002,23.48,SS,SS,SS,SS,SS,,,,,0,-83.44208768607645,32.65525719844387,0,0
980,I-16,WB,18.49934358,18.494961,1003,23.14,NC,NC,T2,T2,T2,,,,,0,-83.4421516728536,32.65528777273338,0,1
981,I-16,WB,18.494961,18.49078486,1004,22.05,R,R,R,R,R,1.0,2018.0,1.0,,0,-83.44221470791936,32.65532179395152,0,0
982,I-16,WB,18.49078486,18.48775266,1005,16.01,R,R,R,R,R,1.0,2018.0,1.0,,0,-83.44227477374145,32.65535421336906,0,0
983,I-16,WB,18.48775266,18.48453486,1006,16.99,NC,T1,T2,T2,T2,,,,,0,-83.44231838615705,32.65537775284449,1,1
984,I-16,WB,18.48453486,18.48011251,1007,23.35,NC,NC,NC,NC,NC,,,,,0,-83.44236466816272,32.65540273363993,0,2
985,I-16,WB,18.48011251,18.47594016,1008,22.03,NC,NC,NC,NC,NC,,,,,0,-83.44242827527161,32.65543706639743,0,3
986,I-16,WB,18.47594016,18.47290796,1009,16.01,NC,NC,NC,NC,NC,,,,,0,-83.44248828660031,32.655469459078404,0,4
987,I-16,WB,18.47290796,18.46971478,1010,16.86,NC,NC,NC,NC,NC,,,,,0,-83.44253189900708,32.65549300051797,0,5
988,I-16,WB,18.46971478,18.46528107,1011,23.41,NC,NC,NC,NC,NC,,,,,0,-83.44257782687377,32.65551779225926,0,5
989,I-16,WB,18.46528107,18.46113334,1012,21.9,NC,NC,NC,NC,NC,,,,,0,-83.44264159741371,32.655552216168445,0,4
990,I-16,WB,18.46113334,18.45808788,1013,16.08,NC,NC,NC,NC,NC,,,,,0,-83.4427012546001,32.6555844204898,0,3
991,I-16,WB,18.45808788,18.4548644,1014,17.02,NC,NC,NC,NC,NC,,,,,0,-83.44274505768229,32.65560806694633,0,2
992,I-16,WB,18.4548644,18.45042879,1015,23.42,NC,NC,T2,T2,T2,,,,,0,-83.44279142139013,32.65563309620596,0,1
993,I-16,WB,18.45042879,18.44628295,1016,21.89,T2,L1,L1,L1,L1,,,1.0,,0,-83.44285521915592,32.65566753797242,0,0
994,I-16,WB,18.44628295,18.44325265,1017,16.0,NC,NC,NC,NC,NC,,,,,0,-83.44291484908705,32.655699730623375,0,1
995,I-16,WB,18.44325265,18.44003674,1018,16.98,NC,NC,NC,NC,NC,,,,,0,-83.44295843423232,32.655723261726,0,2
996,I-16,WB,18.44003674,18.43556515,1019,23.61,NC,NC,NC,NC,NC,,,,,0,-83.443004688965,32.65574823465686,0,3
997,I-16,WB,18.43556515,18.4313928,1020,22.03,NC,NC,NC,NC,NC,,,,,0,-83.4430690042866,32.65578295942598,0,2
998,I-16,WB,18.4313928,18.42833408,1021,16.15,NC,NC,NC,NC,NC,,,,,0,-83.44312901556967,32.655815361521,0,1
999,I-16,WB,18.42833408,18.42513522,1022,16.89,T2,T2,T2,T2,T2,,,,,0,-83.44317300931108,32.65583911602067,0,0
1000,I-16,WB,18.42513522,18.42072234,1023,23.3,NC,NC,T2,T2,T2,,,,,0,-83.44321901886076,32.65586395969264,0,1
1001,I-16,WB,18.42072234,18.41656325,1024,21.96,NC,NC,NC,NC,NC,,,,,0,-83.4432824896949,32.65589823316367,0,2
1002,I-16,WB,18.41656325,18.41352916,1025,16.02,NC,NC,NC,NC,NC,,,,,0,-83.44334231026342,32.65593053747648,0,2
1003,I-16,WB,18.41352916,18.40912764,1026,23.24,NC,NC,NC,NC,NC,,,,,0,-83.44338594984553,32.65595410574908,0,1
1004,I-16,WB,18.40912764,18.40497991,1027,21.9,T2,T2,T2,T2,T2,,,,,0,-83.44344925276276,32.6559889157534,0,0
1005,I-16,WB,18.40497991,18.40306324,1028,10.12,R,R,R,R,R,,,,,1,-83.44350890157482,32.65602229198942,0,0
1006,I-16,WB,18.40306324,18.40061817,1029,12.91,R,R,R,R,R,,,,,1,-83.44353646531715,32.65603771538931,0,0
1007,I-16,WB,18.40061817,18.39871097,1030,10.07,R,R,R,R,R,,,,,1,-83.44357162815363,32.65605739109284,0,0
1008,I-16,WB,18.39871097,18.396889,1031,9.62,R,R,R,R,R,,,,,1,-83.44359905571017,32.65607273860523,0,0
1009,I-16,WB,18.396889,18.39426779,1032,13.84,R,R,R,R,R,,,,,1,-83.44362525760575,32.65608740040956,0,0
1010,I-16,WB,18.39426779,18.39093635,1033,17.59,L2,L2,L2,L2,L2,,,,,0,-83.44366295347126,32.656108494117504,0,0
1011,I-16,WB,18.39093635,18.38805756,1034,15.2,NC,NC,T1,T1,T1,,,,,0,-83.44371086317163,32.656135303618264,0,1
1012,I-16,WB,18.38805756,18.38523937,1035,14.88,NC,NC,NC,NC,NC,,,,,0,-83.44375226325239,32.65615847078289,0,2
1013,I-16,WB,18.38523937,18.38224884,1036,15.79,NC,NC,NC,NC,NC,,,,,0,-83.44379279175124,32.65618115052362,0,3
1014,I-16,WB,18.38224884,18.37808596,1037,21.98,NC,NC,NC,NC,NC,,,,,0,-83.44383579880609,32.65620521759487,0,4
1015,I-16,WB,18.37808596,18.37406702,1038,21.22,NC,NC,NC,NC,NC,,,,,0,-83.44389566549575,32.656238720006456,0,5
1016,I-16,WB,18.37406702,18.37046854,1039,19.0,NC,NC,NC,NC,NC,,,,,0,-83.44395346217894,32.65627106463789,0,6
1017,I-16,WB,18.37046854,18.36722611,1040,17.12,NC,NC,NC,NC,NC,,,,,0,-83.44400521227008,32.65630002595616,0,7
1018,I-16,WB,18.36722611,18.36304429,1041,22.08,NC,NC,NC,NC,NC,,,,,0,-83.44405184182412,32.6563261220549,0,7
1019,I-16,WB,18.36304429,18.35866929,1042,23.1,NC,NC,NC,NC,NC,,,,,0,-83.44411198087268,32.65635977929473,0,6
1020,I-16,WB,18.35866929,18.35562383,1043,16.08,NC,NC,NC,NC,NC,,,,,0,-83.4441748980808,32.65639499207047,0,5
1021,I-16,WB,18.35562383,18.35238709,1044,17.09,NC,NC,NC,NC,NC,,,,,0,-83.44421869499264,32.65641950426249,0,4
1022,I-16,WB,18.35238709,18.34935868,1045,15.99,NC,L1,L1,L1,CC,,,,,0,-83.4442652428283,32.65644555647922,1,3
1023,I-16,WB,18.34822232,18.34384163,1047,23.13,NC,NC,T1,T2,T2,,,,,0,-83.4443087946051,32.65646993220894,0,2
1024,I-16,WB,18.34384163,18.34079428,1048,16.09,NC,NC,NC,NC,NC,,,,,0,-83.44437179351422,32.656505193027655,0,1
1025,I-16,WB,18.34079428,18.33755375,1049,17.11,T2,T2,T2,T2,T2,,,,,0,-83.4444156176562,32.65652972207553,0,0
1026,I-16,WB,18.33755375,18.33337383,1050,22.07,NC,NC,NC,NC,NC,,,,,0,-83.44446221995842,32.6565558064974,0,1
1027,I-16,WB,18.33337383,18.32898557,1051,23.17,T2,T2,T2,T2,T2,,,,,0,-83.44452233175079,32.65658945310018,0,0
1028,I-16,WB,18.32898557,18.32593822,1052,16.09,T1,T1,T2,T2,T2,,,,,0,-83.44458543959679,32.65662477742726,0,0
1029,I-16,WB,18.32593822,18.32269769,1053,17.11,CC,CC,CC,CC,CC,,,,,0,-83.44462926373134,32.65664930823637,0,0
1030,I-16,WB,18.32269769,18.3185064,1054,22.13,T2,T2,T2,T2,T2,,,,,0,-83.44467586602565,32.65667539453411,0,0
1031,I-16,WB,18.3185064,18.31412761,1055,23.12,NC,NC,NC,L2,L2,,,,,0,-83.44473614122903,32.65670913504066,0,1
1032,I-16,WB,18.31412761,18.31108405,1056,16.07,NC,NC,NC,NC,NC,,,,,0,-83.44479911287988,32.65674438568564,0,1
1033,I-16,WB,18.31108405,18.3076617,1057,18.07,SS,SS,SS,SS,SS,,,,,0,-83.44484288253317,32.656768887776515,0,0
1034,I-16,WB,18.3076617,18.30479427,1058,15.14,SS,SS,SS,SS,SS,,,,,0,-83.44489209955901,32.656796439721134,0,0
1035,I-16,WB,18.30479427,18.30324503,1059,8.18,R,R,R,R,R,,,,,1,-83.44493333618013,32.656819524554884,0,0
1036,I-16,WB,18.30324503,18.30182647,1060,7.49,R,R,R,R,R,,,,,1,-83.44495561593914,32.6568319972141,0,0
1037,I-16,WB,18.30182647,18.29873935,1061,16.3,T1,T1,SS,SS,SS,,,,,0,-83.4449760163538,32.65684341786248,0,0
1038,I-16,WB,18.29759162,18.29425071,1063,17.64,R,R,R,R,R,1.0,2018.0,1.0,,0,-83.44502041244874,32.65686827214139,0,0
1039,I-16,WB,18.29425071,18.29121472,1064,16.03,R,R,R,R,R,1.0,2018.0,1.0,,0,-83.44506845828218,32.65689517008078,0,0
1040,I-16,WB,18.29121472,18.28755184,1065,19.34,NC,NC,NC,NC,NC,,,,,0,-83.44511211897836,32.656919613437864,0,1
1041,I-16,WB,18.28755184,18.28452722,1066,15.97,NC,NC,NC,NC,NC,,,,,0,-83.4451647950751,32.656949104535954,0,1
1042,I-16,WB,18.28452722,18.28009729,1067,23.39,L1,L1,CC,CC,CC,,,,,0,-83.44520829234659,32.65697345721308,0,0
1043,I-16,WB,18.28009729,18.27689085,1068,16.93,NC,NC,NC,NC,NC,,,,,0,-83.44527199936827,32.65700912530786,0,1
1044,I-16,WB,18.27689085,18.27378479,1069,16.4,CC,CC,CC,CC,CC,,,,,0,-83.44531811137449,32.657034942864534,0,0
1045,I-16,WB,18.27378479,18.2695935,1070,22.13,NC,T2,T2,T2,T2,,,,,0,-83.44536277982532,32.657059952590984,1,1
1046,I-16,WB,18.2695935,18.26520524,1071,23.17,NC,NC,NC,NC,NC,,,,,0,-83.44542305499448,32.65709370108105,0,2
1047,I-16,WB,18.26520524,18.2619685,1072,17.09,NC,NC,NC,NC,NC,,,,,0,-83.44548616279364,32.65712903634867,0,2
1048,I-16,WB,18.2619685,18.2589382,1073,16.0,NC,NC,NC,NC,NC,,,,,0,-83.44553271058106,32.657155099866664,0,1
1049,I-16,WB,18.2589382,18.25538327,1074,18.77,L2,L2,L2,L2,L2,,,,,0,-83.44557628954942,32.65717950144695,0,0
1050,I-16,WB,18.25538327,18.2536541,1075,9.13,R,R,R,R,R,,,,,1,-83.4456274131246,32.65720812802926,0,0
1051,I-16,WB,18.2536541,18.25034539,1076,17.47,CC,NC,T1,T2,T2,,,1.0,,0,-83.44565228037149,32.657222052613726,0,0
1052,I-16,WB,18.25034539,18.24750259,1077,15.01,CC,CC,CC,CC,CC,,,,,0,-83.44569986315247,32.65724869724753,0,0
1053,I-16,WB,18.24750259,18.24564084,1078,9.83,R,R,R,R,R,,,,,1,-83.44574074566613,32.65727159034584,0,0
1054,I-16,WB,18.24564084,18.24381509,1079,9.64,R,R,R,R,R,,,,,1,-83.44576751949,32.65728658315169,0,0
1055,I-16,WB,18.24381509,18.23987758,1080,20.79,NC,L2,SS,SS,SS,,,,,0,-83.44579377581309,32.657301286310044,1,1
1056,I-16,WB,18.23987758,18.23580561,1081,21.5,CC,CC,CC,CC,CC,,,,,0,-83.44585040122162,32.65733299616536,0,0
1057,I-16,WB,18.23580561,18.23323364,1082,13.58,R,R,R,R,R,,,,,1,-83.44590896044332,32.65736578963798,0,0
1058,I-16,WB,18.23323364,18.23075637,1083,13.08,R,R,R,R,R,,,,,1,-83.4459459480802,32.65738650329244,0,0
1059,I-16,WB,18.23075637,18.22925826,1084,7.91,R,R,R,R,R,,,,,1,-83.44598157387354,32.65740645456493,0,0
1060,I-16,WB,18.22925826,18.22508213,1085,22.05,T1,T2,T2,SS,SS,,,,,0,-83.44600311821736,32.657418520033985,0,0
1061,I-16,WB,18.22508213,18.22061053,1086,23.61,NC,NC,NC,NC,NC,,,,,0,-83.44606317545698,32.65745215433295,0,1
1062,I-16,WB,18.22061053,18.21738137,1087,17.05,NC,NC,NC,NC,NC,,,,,0,-83.44612748164033,32.657488169046246,0,1
1063,I-16,WB,18.21738137,18.21437189,1088,15.89,L2,L2,L2,L2,L2,,,,,0,-83.44617392045281,32.657514177702474,0,0
1064,I-16,WB,18.21437189,18.2118075,1089,13.54,R,R,R,R,R,,,,,1,-83.44621719978986,32.65753841727992,0,0
1065,I-16,WB,18.2118075,18.21008212,1090,9.11,R,R,R,R,R,,,,,1,-83.4462540784682,32.65755907235373,0,0
1066,I-16,WB,18.21008212,18.20867114,1091,7.45,R,R,R,R,R,,,,,1,-83.44627889122657,32.65757296970371,0,0
1067,I-16,WB,18.20867114,18.20642871,1092,11.84,R,R,R,R,R,,,,,1,-83.44629918266952,32.65758433481977,0,0
1068,I-16,WB,18.20642871,18.20495522,1093,7.78,R,R,R,R,R,,,,,1,-83.44633143108274,32.65760239714319,0,0
1069,I-16,WB,18.20495522,18.20326772,1094,8.91,R,R,R,R,R,,,,,1,-83.44635262134011,32.6576142659326,0,0
1070,I-16,WB,18.20326772,18.2019325,1095,7.05,R,R,R,R,R,,,1.0,,1,-83.44637688935921,32.65762785871817,0,0
1071,I-16,WB,18.20075825,18.19946848,1097,6.81,R,R,R,R,R,,,,,1,-83.44639609132672,32.657638614050875,0,0
1072,I-16,WB,18.19946848,18.19526583,1098,22.19,L2,L2,SS,SS,SS,,,,,0,-83.44641463960983,32.65764900332553,0,0
1073,I-16,WB,18.19526583,18.19082833,1099,23.43,NC,NC,NC,NC,NC,,,,,0,-83.44647507813966,32.65768285666465,0,1
1074,I-16,WB,18.19082833,18.18761242,1100,16.98,NC,NC,NC,NC,NC,,,,,0,-83.44653889403213,32.657718602693976,0,2
1075,I-16,WB,18.18761242,18.1845859,1101,15.98,NC,NC,NC,NC,NC,,,,,0,-83.44658514216607,32.65774450891478,0,3
1076,I-16,WB,18.1845859,18.18040219,1102,22.09,NC,NC,NC,NC,NC,,,,,0,-83.44662866661477,32.65776888993492,0,3
1077,I-16,WB,18.18040219,18.17594385,1103,23.54,NC,NC,NC,NC,NC,,,,,0,-83.44668883276078,32.65780259386036,0,2
1078,I-16,WB,18.17594385,18.17269574,1104,17.15,NC,NC,NC,NC,NC,,,,,0,-83.44675294824113,32.65783851116923,0,1
1079,I-16,WB,18.17269574,18.16972226,1105,15.7,L2,L2,L2,L2,L2,,,,,0,-83.4467996593878,32.65786467938207,0,0
1080,I-16,WB,18.16972226,18.16553665,1106,22.1,T2,T2,T2,T2,T2,,,,,0,-83.44684242119256,32.65788863568466,0,0
1081,I-16,WB,18.16553665,18.16109915,1107,23.43,NC,SS,SS,SS,SS,,,,,0,-83.44690261455649,32.657922358481805,1,1
1082,I-16,WB,18.16109915,18.15786998,1108,17.05,NC,NC,NC,NC,NC,,,,,0,-83.44696643040994,32.657958112031025,0,2
1083,I-16,WB,18.15786998,18.15481316,1109,16.14,NC,NC,NC,NC,NC,,,,,0,-83.44701286917055,32.65798413089755,0,1
1084,I-16,WB,18.15481316,18.1506446,1110,22.01,T2,T2,T2,T2,T2,,,,,0,-83.44705682937649,32.65800876191287,0,0
1085,I-16,WB,18.1506446,18.14615786,1111,23.69,NC,NC,NC,NC,NC,,,,,0,-83.44711677757984,32.658042352407584,0,1
1086,I-16,WB,18.14615786,18.14298172,1112,16.77,NC,NC,NC,NC,NC,,,,,0,-83.44718130154898,32.65807850949148,0,2
1087,I-16,WB,18.14298172,18.13992869,1113,16.12,NC,T2,T2,T2,T2,,,,,0,-83.44722697718143,32.65810416978391,1,1
1088,I-16,WB,18.13992869,18.13573361,1114,22.15,T2,SS,SS,SS,SS,,,,,0,-83.447270881562,32.65812895554762,0,0
1089,I-16,WB,18.13459725,18.13132452,1116,17.28,NC,NC,T2,T2,T2,,,,,0,-83.447331209229,32.65816301347927,0,1
1090,I-16,WB,18.13132452,18.12822793,1117,16.35,NC,NC,NC,NC,NC,,,,,0,-83.44737827297811,32.65818958374588,0,2
1091,I-16,WB,18.12822793,18.12515028,1118,16.25,NC,NC,T2,T2,T2,,,,,0,-83.44742280378084,32.65821472439045,0,1
1092,I-16,WB,18.12515028,18.12100255,1119,21.9,L1,L1,L2,L2,L2,,,,,0,-83.44746706222242,32.65823971163052,0,0
1093,I-16,WB,18.12100255,18.11661808,1120,23.15,NC,NC,NC,NC,NC,,,,,0,-83.44752670898137,32.65827338730568,0,1
1094,I-16,WB,18.11661808,18.11516353,1121,7.68,R,R,R,R,R,,,1.0,,1,-83.44758976023276,32.658308985818735,0,0
1095,I-16,WB,18.11516353,18.11281315,1122,12.41,R,R,R,R,R,,,,,1,-83.44761067745065,32.65832079577353,0,0
1096,I-16,WB,18.11281315,18.11039269,1123,12.78,R,R,R,R,R,,,,,1,-83.44764447727732,32.658339879474866,0,0
1097,I-16,WB,18.11039269,18.10618436,1124,22.22,NC,NC,NC,T2,T2,,,,,0,-83.44767928483361,32.65835953237029,0,1
1098,I-16,WB,18.10618436,18.10180746,1125,23.11,NC,NC,NC,NC,NC,,,,,0,-83.44773980313356,32.65839370248053,0,2
1099,I-16,WB,18.10180746,18.09856883,1126,17.1,NC,NC,NC,NC,NC,,,,,0,-83.44780274543085,32.658429241957194,0,3
1100,I-16,WB,18.09856883,18.09554231,1127,15.98,NC,NC,NC,NC,NC,,,,,0,-83.44784931891581,32.658455539493644,0,4
1101,I-16,WB,18.09554231,18.09136617,1128,22.05,NC,NC,NC,NC,NC,,,,,0,-83.44789284197218,32.65848011498217,0,4
1102,I-16,WB,18.09136617,18.0870139,1129,22.98,NC,NC,NC,NC,NC,,,,,0,-83.44795289725097,32.65851402603483,0,3
1103,I-16,WB,18.0870139,18.08369761,1130,17.51,NC,NC,NC,NC,NC,,,,,0,-83.44801548547053,32.65854936806045,0,2
1104,I-16,WB,18.08369761,18.08073549,1131,15.64,NC,NC,NC,NC,NC,,,,,0,-83.44806317562184,32.65857629800863,0,1
1105,I-16,WB,18.08073549,18.07656314,1132,22.03,T1,T2,T2,T2,T2,,,,,0,-83.44810577264867,32.65860035230209,0,0
1106,I-16,WB,18.07656314,18.07207261,1133,23.71,NC,NC,NC,NC,NC,,,,,0,-83.44816577344565,32.65863423497006,0,1
1107,I-16,WB,18.07207261,18.06892488,1134,16.62,T2,T2,T2,T2,T2,,,,,0,-83.44823034987904,32.65867070226592,0,0
1108,I-16,WB,18.06892488,18.06590783,1135,15.93,NC,NC,NC,NC,NC,,,,,0,-83.44827561602311,32.65869626521906,0,1
1109,I-16,WB,18.06590783,18.06172033,1136,22.11,NC,NC,NC,NC,NC,,,,,0,-83.44831900288531,32.65872076725448,0,2
1110,I-16,WB,18.06172033,18.05728283,1137,23.43,NC,NC,NC,NC,NC,,,,,0,-83.44837922155985,32.65875477536354,0,2
1111,I-16,WB,18.05728283,18.05411237,1138,16.74,NC,NC,NC,NC,NC,,,,,0,-83.44844303537602,32.65879081454745,0,1
1112,I-16,WB,18.05411237,18.05105177,1139,16.16,CC,CC,CC,CC,CC,,,,,0,-83.44848862834381,32.658816563888834,0,0
1113,I-16,WB,18.05105177,18.0466332,1140,23.33,NC,NC,NC,T2,T2,,,,,0,-83.44853264162538,32.65884142144994,0,1
1114,I-16,WB,18.0466332,18.04214646,1141,23.69,NC,NC,NC,NC,NC,,,,,0,-83.4485961830744,32.658877308648606,0,2
1115,I-16,WB,18.04214646,18.03896464,1142,16.8,NC,NC,NC,NC,NC,,,,,0,-83.44866070501399,32.6589137503934,0,3
1116,I-16,WB,18.03896464,18.03595517,1143,15.89,NC,NC,NC,NC,NC,,,,,0,-83.44870646138952,32.658939593904904,0,2
1117,I-16,WB,18.03595517,18.03182638,1144,21.8,NC,NC,NC,NC,NC,,,,,0,-83.44874973929315,32.65896403792522,0,1
1118,I-16,WB,18.03182638,18.02740782,1145,23.33,CC,CC,CC,CC,CC,,,,,0,-83.44880911363308,32.65899757402894,0,0
1119,I-16,WB,18.02740782,18.02416729,1146,17.11,NC,NC,NC,NC,NC,,,,,0,-83.44887265506803,32.65903346455288,0,1
1120,I-16,WB,18.02416729,18.02116729,1147,15.84,NC,NC,NC,NC,T1,,,,,0,-83.44891925574966,32.659059786817785,0,1
1121,I-16,WB,18.02116729,18.0169438,1148,22.3,CC,CC,CC,CC,CC,,,,,0,-83.4489623974662,32.65908415566758,0,0
1122,I-16,WB,18.0169438,18.01258774,1149,23.0,T1,T2,T2,T2,T2,,,,,0,-83.44902313359242,32.65911846341606,0,0
1123,I-16,WB,18.01258774,18.00957069,1150,15.93,NC,NC,NC,NC,T1,,,,,0,-83.44908577623066,32.659153848828616,0,1
1124,I-16,WB,18.00957069,18.0074438,1151,11.23,R,R,R,R,R,,,,,1,-83.44912916306467,32.6591783575235,0,0
1125,I-16,WB,18.0074438,18.00600819,1152,7.58,R,R,R,R,R,,,,,1,-83.44915974901134,32.6591956353752,0,0
1126,I-16,WB,18.00600819,18.00431501,1153,8.94,R,R,R,R,R,,,,,1,-83.449180393844,32.65920729764457,0,0
1127,I-16,WB,18.00431501,18.00221084,1154,11.11,R,R,R,R,R,,,,,1,-83.44920474276229,32.65922105245752,0,0
1128,I-16,WB,18.00221084,17.99776576,1155,23.47,NC,NC,NC,NC,NC,,,,,0,-83.44923500187595,32.659238146124366,0,1
1129,I-16,WB,17.99776576,17.99457258,1156,16.86,NC,NC,NC,NC,NC,,,,,0,-83.44929892459167,32.65927425724689,0,2
1130,I-16,WB,17.99457258,17.9915669,1157,15.87,NC,NC,NC,NC,NC,,,,,0,-83.44934484435886,32.65930019867141,0,2
1131,I-16,WB,17.9915669,17.98738508,1158,22.08,NC,NC,T1,T2,T2,,,,,0,-83.449388067768,32.659324617221266,0,1
1132,I-16,WB,17.98738508,17.98297788,1159,23.27,T1,T2,T2,CC,CC,,,,,0,-83.44944820468251,32.65935859145024,0,0
