Interstate,Direction,MP From,MP To,2014 Slab ID,BY Length (ft),2014,2015,2016,2017,2018,Replaced,Year Replaced,Replaced and Broken,Possibly OR
I-16,WB,14.10227588,14.09808649,2275,22.12,NC,NC,NC,NC,NC,,,,
I-16,WB,14.09808649,14.09387815,2276,22.22,NC,NC,NC,NC,NC,,,,
I-16,WB,14.09387815,14.09062626,2277,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,14.09062626,14.08766792,2278,15.62,NC,NC,NC,NC,NC,,,,
I-16,WB,14.08766792,14.08338572,2279,22.61,NC,NC,NC,T2,T2,,,,
I-16,WB,14.08338572,14.07902777,2280,23.01,NC,NC,NC,NC,NC,,,,
I-16,WB,14.07902777,14.07578724,2281,17.11,NC,NC,NC,NC,NC,,,,
I-16,WB,14.07578724,14.07279292,2282,15.81,NC,NC,T2,T2,T2,,,,
I-16,WB,14.07279292,14.06858648,2283,22.21,T1,T2,T2,SS,SS,,,,
I-16,WB,14.06858648,14.06411867,2284,23.59,NC,NC,NC,NC,NC,,,,
I-16,WB,14.06411867,14.060952,2285,16.72,NC,NC,NC,NC,NC,,,,
I-16,WB,14.060952,14.05795769,2286,15.81,NC,NC,NC,NC,NC,,,,
I-16,WB,14.05795769,14.05367928,2287,22.59,NC,NC,NC,NC,NC,,,,
I-16,WB,14.05367928,14.04934783,2288,22.87,NC,NC,NC,NC,NC,,,,
I-16,WB,14.04934783,14.04607321,2289,17.29,NC,NC,NC,NC,NC,,,,
I-16,WB,14.04607321,14.04305427,2290,15.94,T2,T2,T2,T2,T2,,,,
I-16,WB,14.04305427,14.03888003,2291,22.04,T2,T2,T2,T2,T2,,,,
I-16,WB,14.03888003,14.03444442,2292,23.42,NC,NC,NC,NC,NC,,,,
I-16,WB,14.03444442,14.03122283,2293,17.01,NC,NC,NC,NC,NC,,,,
I-16,WB,14.03122283,14.02825313,2294,15.68,NC,NC,NC,NC,NC,,,,
I-16,WB,14.02825313,14.0239823,2295,22.55,NC,NC,NC,NC,NC,,,,
I-16,WB,14.0239823,14.01950313,2296,23.65,NC,NC,NC,NC,NC,,,,
I-16,WB,14.01950313,14.01640464,2297,16.36,NC,NC,NC,T2,T2,,,,
I-16,WB,14.01640464,14.01332699,2298,16.25,NC,NC,NC,NC,NC,,,,
I-16,WB,14.01332699,14.0091357,2299,22.13,NC,NC,NC,NC,NC,,,,
I-16,WB,14.0091357,14.00471524,2300,23.34,NC,NC,NC,NC,NC,,,,
I-16,WB,14.00471524,14.0015107,2301,16.92,NC,NC,NC,NC,NC,,,,
I-16,WB,14.0015107,13.99851448,2302,15.82,NC,NC,NC,NC,NC,,,,
I-16,WB,13.99851448,13.99427585,2303,22.38,NC,NC,NC,NC,NC,,,,
I-16,WB,13.99427585,13.98983266,2304,23.46,NC,NC,T1,T2,T2,,,,
I-16,WB,13.98983266,13.98689327,2305,15.52,NC,NC,NC,NC,NC,,,,
I-16,WB,13.98689327,13.9826944,2306,22.17,NC,NC,NC,NC,NC,,,,
I-16,WB,13.9826944,13.97824933,2307,23.47,NC,NC,NC,NC,NC,,,,
I-16,WB,13.97824933,13.97496902,2308,17.32,NC,NC,NC,NC,NC,,,,
I-16,WB,13.97496902,13.97202205,2309,15.56,NC,NC,NC,NC,NC,,,,
I-16,WB,13.97202205,13.96781751,2310,22.2,NC,NC,NC,NC,NC,,,,
I-16,WB,13.96781751,13.96340652,2311,23.29,NC,NC,NC,NC,NC,,,,
I-16,WB,13.96340652,13.96021712,2312,16.84,NC,NC,NC,NC,NC,,,,
I-16,WB,13.96021712,13.95717356,2313,16.07,NC,NC,NC,NC,NC,,,,
I-16,WB,13.95717356,13.95292167,2314,22.45,NC,NC,NC,NC,NC,,,,
I-16,WB,13.95292167,13.94839326,2315,23.91,NC,NC,NC,NC,NC,,,,
I-16,WB,13.94839326,13.94527204,2316,16.48,NC,NC,NC,NC,NC,,,,
I-16,WB,13.94527204,13.94224553,2317,15.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.94224553,13.93795386,2318,22.66,NC,NC,NC,NC,NC,,,,
I-16,WB,13.93795386,13.93363946,2319,22.78,NC,NC,NC,NC,NC,,,,
I-16,WB,13.93363946,13.93035158,2320,17.36,NC,NC,NC,NC,NC,,,,
I-16,WB,13.93035158,13.92732507,2321,15.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.92732507,13.92304666,2322,22.59,NC,NC,NC,NC,NC,,,,
I-16,WB,13.92304666,13.91870196,2323,22.94,NC,NC,NC,NC,NC,,,,
I-16,WB,13.91870196,13.91545764,2324,17.13,NC,NC,NC,NC,NC,,,,
I-16,WB,13.91545764,13.91245575,2325,15.85,NC,NC,NC,NC,NC,,,,
I-16,WB,13.91245575,13.9081887,2326,22.53,NC,NC,NC,NC,NC,,,,
I-16,WB,13.9081887,13.90380233,2327,23.16,NC,NC,NC,NC,NC,,,,
I-16,WB,13.90380233,13.90055801,2328,17.13,NC,NC,NC,NC,NC,,,,
I-16,WB,13.90055801,13.89754097,2329,15.93,NC,NC,NC,NC,NC,,,,
I-16,WB,13.89754097,13.89334589,2330,22.15,NC,NC,NC,T1,T2,,,,
I-16,WB,13.89334589,13.88899172,2331,22.99,NC,NC,NC,NC,NC,,,,
I-16,WB,13.88899172,13.88577013,2332,17.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.88577013,13.88274551,2333,15.97,NC,NC,NC,NC,NC,,,,
I-16,WB,13.88274551,13.87853717,2334,22.22,NC,NC,NC,NC,NC,,,,
I-16,WB,13.87853717,13.87416596,2335,23.08,NC,NC,NC,NC,NC,,,,
I-16,WB,13.87416596,13.87097657,2336,16.84,NC,NC,NC,NC,NC,,,,
I-16,WB,13.87097657,13.86795763,2337,15.94,NC,NC,NC,NC,NC,,,,
I-16,WB,13.86795763,13.86373603,2338,22.29,NC,NC,NC,NC,NC,,,,
I-16,WB,13.86373603,13.85938565,2339,22.97,NC,NC,NC,NC,NC,,,,
I-16,WB,13.85938565,13.85618868,2340,16.88,NC,NC,NC,NC,NC,,,,
I-16,WB,13.85618868,13.85318868,2341,15.84,NC,NC,NC,NC,NC,,,,
I-16,WB,13.85318868,13.84895194,2342,22.37,NC,NC,NC,NC,NC,,,,
I-16,WB,13.84895194,13.84455989,2343,23.19,NC,NC,NC,NC,NC,,,,
I-16,WB,13.84455989,13.84132883,2344,17.06,NC,NC,NC,NC,NC,,,,
I-16,WB,13.84132883,13.83830231,2345,15.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.83830231,13.83407314,2346,22.33,NC,NC,NC,NC,NC,,,,
I-16,WB,13.83407314,13.82971708,2347,23,NC,NC,NC,NC,NC,,,,
I-16,WB,13.82971708,13.82648791,2348,17.05,NC,NC,NC,NC,NC,,,,
I-16,WB,13.82648791,13.823522,2349,15.66,NC,NC,NC,NC,NC,,,,
I-16,WB,13.823522,13.81927958,2350,22.4,NC,NC,NC,NC,NC,,,,
I-16,WB,13.81927958,13.81494814,2351,22.87,NC,NC,NC,NC,NC,,,,
I-16,WB,13.81494814,13.81171518,2352,17.07,NC,NC,NC,NC,NC,,,,
I-16,WB,13.81171518,13.80874927,2353,15.66,NC,NC,NC,NC,NC,,,,
I-16,WB,13.80874927,13.80454851,2354,22.18,NC,NC,NC,NC,NC,,,,
I-16,WB,13.80454851,13.80014132,2355,23.27,NC,NC,NC,NC,NC,,,,
I-16,WB,13.80014132,13.79691594,2356,17.03,NC,NC,NC,NC,NC,,,,
I-16,WB,13.79691594,13.79393677,2357,15.73,NC,NC,NC,NC,NC,,,,
I-16,WB,13.79393677,13.78976631,2358,22.02,NC,NC,NC,NC,NC,,,,
I-16,WB,13.78976631,13.78530419,2359,23.56,NC,NC,NC,NC,NC,,,,
I-16,WB,13.78530419,13.78215078,2360,16.65,NC,NC,NC,NC,NC,,,,
I-16,WB,13.78215078,13.77913373,2361,15.93,NC,NC,NC,NC,NC,,,,
I-16,WB,13.77913373,13.77498222,2362,21.92,NC,NC,NC,NC,NC,,,,
I-16,WB,13.77498222,13.77056365,2363,23.33,NC,NC,NC,NC,NC,,,,
I-16,WB,13.77056365,13.76733259,2364,17.06,NC,NC,NC,NC,NC,,,,
I-16,WB,13.76733259,13.76438183,2365,15.58,NC,NC,NC,NC,NC,,,,
I-16,WB,13.76438183,13.76021706,2366,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,13.76021706,13.75579471,2367,23.35,T2,T2,T2,T2,T2,,,,
I-16,WB,13.75579471,13.753111,2368,14.17,NC,NC,NC,T2,T2,,,,
I-16,WB,13.753111,13.74834016,2369,25.19,L1,L1,SS,SS,SS,,,,
I-16,WB,13.74834016,13.7438894,2370,23.5,L2,SS,SS,SS,SS,,,,
I-16,WB,13.7438894,13.74076819,2371,16.48,NC,NC,NC,NC,T2,,,,
I-16,WB,13.74076819,13.73764698,2372,16.48,NC,NC,NC,NC,T2,,,,
I-16,WB,13.73764698,13.73344811,2373,22.17,NC,NC,NC,NC,NC,,,,
I-16,WB,13.73344811,13.72909773,2374,22.97,NC,NC,NC,NC,NC,,,,
I-16,WB,13.72909773,13.72595,2375,16.62,NC,L1,L2,L2,L2,,,,
I-16,WB,13.72595,13.72291591,2376,16.02,L1,L1,L2,L2,L2,,,,
I-16,WB,13.72291591,13.71874167,2377,22.04,NC,L2,L2,L2,L2,,,,
I-16,WB,13.71874167,13.71434394,2378,23.22,NC,NC,NC,NC,NC,,,,
I-16,WB,13.71434394,13.71111477,2379,17.05,NC,NC,NC,NC,NC,,,,
I-16,WB,13.71111477,13.70804659,2380,16.2,NC,NC,NC,NC,NC,,,,
I-16,WB,13.70804659,13.70395757,2381,21.59,NC,NC,NC,NC,NC,,,,
I-16,WB,13.70395757,13.69953333,2382,23.36,NC,NC,NC,NC,NC,,,,
I-16,WB,13.69953333,13.69639507,2383,16.57,NC,NC,NC,NC,NC,,,,
I-16,WB,13.69639507,13.69353711,2384,15.09,T1,T1,T2,T2,T2,,,,
I-16,WB,13.69353711,13.69068673,2385,15.05,T2,T2,T2,T2,T2,,,,
I-16,WB,13.69068673,13.68775113,2386,15.5,NC,NC,NC,NC,NC,,,,
I-16,WB,13.68775113,13.68494999,2387,14.79,NC,NC,NC,NC,NC,,,,
I-16,WB,13.68494999,13.68205605,2388,15.28,NC,NC,NC,NC,NC,,,,
I-16,WB,13.68205605,13.67919809,2389,15.09,NC,NC,NC,NC,NC,,,,
I-16,WB,13.67919809,13.67633635,2390,15.11,NC,NC,NC,NC,NC,,,,
I-16,WB,13.67633635,13.6734765,2391,15.1,NC,NC,NC,NC,NC,,,,
I-16,WB,13.6734765,13.6706337,2392,15.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.6706337,13.66774544,2393,15.25,NC,NC,NC,NC,NC,,,,
I-16,WB,13.66774544,13.66488748,2394,15.09,NC,NC,NC,NC,NC,,,,
I-16,WB,13.66488748,13.66212991,2395,14.56,NC,NC,NC,NC,NC,,,,
I-16,WB,13.66212991,13.65920756,2396,15.43,NC,NC,NC,NC,NC,,,,
I-16,WB,13.65920756,13.65640831,2397,14.78,NC,NC,NC,NC,NC,,,,
I-16,WB,13.65640831,13.6535068,2398,15.32,NC,NC,NC,NC,NC,,,,
I-16,WB,13.6535068,13.65065642,2399,15.05,NC,NC,NC,NC,NC,,,,
I-16,WB,13.65065642,13.64776248,2400,15.28,NC,NC,NC,NC,NC,,,,
I-16,WB,13.64776248,13.64558066,2401,11.52,L2,L2,L2,L2,SS,,,,
I-16,WB,13.64558066,13.6424443,2402,16.56,SS,SS,SS,SS,NC,,,1,
I-16,WB,13.6424443,13.63936285,2403,16.27,NC,T1,CC,CC,CC,,,,
I-16,WB,13.63936285,13.63517535,2404,22.11,NC,NC,NC,NC,NC,,,,
I-16,WB,13.63517535,13.6308477,2405,22.85,NC,L1,L1,L1,L1,,,,
I-16,WB,13.6308477,13.62762421,2406,17.02,L1,L1,L1,L1,L1,,,,
I-16,WB,13.62762421,13.62462611,2407,15.83,NC,NC,NC,NC,NC,,,,
I-16,WB,13.62462611,13.62048027,2408,21.89,NC,L1,L1,L1,T2,,,,
I-16,WB,13.62048027,13.61607686,2409,23.25,NC,NC,NC,NC,NC,,,,
I-16,WB,13.61607686,13.61285716,2410,17,SS,SS,SS,SS,SS,,,,
I-16,WB,13.61285716,13.60984959,2411,15.88,CC,SS,SS,SS,SS,,,,
I-16,WB,13.60984959,13.60568671,2412,21.98,L1,T2,T2,SS,SS,,,,
I-16,WB,13.60568671,13.6012814,2413,23.26,L1,L1,T2,T2,SS,,,,
I-16,WB,13.6012814,13.59812042,2414,16.69,NC,NC,NC,T2,SS,,,,
I-16,WB,13.59812042,13.59513746,2415,15.75,L2,L2,L2,SS,SS,,,,
I-16,WB,13.59513746,13.59092155,2416,22.26,L1,L1,L1,L1,L1,,,,
I-16,WB,13.59092155,13.5865939,2417,22.85,NC,NC,NC,NC,NC,,,,
I-16,WB,13.5865939,13.58331738,2418,17.3,NC,NC,NC,NC,NC,,,,
I-16,WB,13.58331738,13.58039503,2419,15.43,NC,NC,NC,NC,NC,,,,
I-16,WB,13.58039503,13.57614693,2420,22.43,L1,L1,L1,T1,SS,,,,
I-16,WB,13.57614693,13.57177571,2421,23.08,NC,NC,NC,NC,NC,,,,
I-16,WB,13.57177571,13.56851435,2422,17.22,NC,NC,NC,NC,NC,,,,
I-16,WB,13.56851435,13.56557495,2423,15.52,SS,SS,SS,SS,NC,,,1,
I-16,WB,13.56557495,13.56129654,2424,22.59,NC,NC,NC,NC,T2,,,,
I-16,WB,13.56129654,13.55694616,2425,22.97,SS,SS,SS,SS,SS,,,,
I-16,WB,13.55694616,13.55370563,2426,17.11,NC,NC,NC,NC,NC,,,,
I-16,WB,13.55370563,13.55070752,2427,15.83,SS,SS,SS,SS,SS,,,,
I-16,WB,13.55070752,13.54655033,2428,21.95,SS,SS,SS,SS,SS,,,,
I-16,WB,13.54655033,13.54217343,2429,23.11,L1,L1,L1,L1,L1,,,,
I-16,WB,13.54217343,13.53895184,2430,17.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.53895184,13.5359632,2431,15.78,NC,NC,NC,NC,NC,,,,
I-16,WB,13.5359632,13.53177002,2432,22.14,NC,NC,NC,NC,NC,,,,
I-16,WB,13.53177002,13.52739502,2433,23.1,SS,SS,SS,SS,SS,,,,
I-16,WB,13.52739502,13.5241185,2434,17.3,NC,NC,NC,NC,NC,,,,
I-16,WB,13.5241185,13.5212132,2435,15.34,SS,SS,SS,SS,SS,,,,
I-16,WB,13.5212132,13.51700486,2436,22.22,NC,NC,NC,NC,T2,,,,
I-16,WB,13.51700486,13.51267721,2437,22.85,NC,NC,NC,NC,NC,,,,
I-16,WB,13.51267721,13.50944046,2438,17.09,SS,SS,SS,SS,SS,,,,
I-16,WB,13.50944046,13.50640259,2439,16.04,NC,NC,NC,T2,T2,,,,
I-16,WB,13.50640259,13.50222455,2440,22.06,NC,NC,NC,NC,NC,,,,
I-16,WB,13.50222455,13.4978969,2441,22.85,NC,NC,NC,NC,NC,,,,
I-16,WB,13.4978969,13.4946147,2442,17.33,NC,NC,NC,NC,NC,,,,
I-16,WB,13.4946147,13.49160144,2443,15.91,NC,NC,NC,NC,T2,,,,
I-16,WB,13.49160144,13.48745182,2444,21.91,NC,NC,NC,NC,T2,,,,
I-16,WB,13.48745182,13.48306735,2445,23.15,NC,NC,NC,NC,NC,,,,
I-16,WB,13.48306735,13.47989121,2446,16.77,NC,NC,NC,NC,NC,,,,
I-16,WB,13.47989121,13.47684576,2447,16.08,NC,NC,NC,NC,NC,,,,
I-16,WB,13.47684576,13.47270182,2448,21.88,NC,NC,NC,NC,NC,,,,
I-16,WB,13.47270182,13.4683931,2449,22.75,NC,NC,NC,NC,NC,,,,
I-16,WB,13.4683931,13.46509765,2450,17.4,NC,NC,NC,NC,NC,,,,
I-16,WB,13.46509765,13.46209007,2451,15.88,NC,NC,NC,NC,NC,,,,
I-16,WB,13.46209007,13.4579234,2452,22,NC,NC,NC,NC,NC,,,,
I-16,WB,13.4579234,13.45355219,2453,23.08,NC,NC,NC,NC,NC,,,,
I-16,WB,13.45355219,13.45033628,2454,16.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.45033628,13.44730029,2455,16.03,NC,NC,NC,NC,NC,,,,
I-16,WB,13.44730029,13.44314499,2456,21.94,NC,NC,NC,NC,NC,,,,
I-16,WB,13.44314499,13.43872643,2457,23.33,NC,NC,NC,NC,NC,,,,
I-16,WB,13.43872643,13.4355484,2458,16.78,NC,NC,NC,NC,NC,,,,
I-16,WB,13.4355484,13.43253893,2459,15.89,NC,NC,NC,NC,NC,,,,
I-16,WB,13.43253893,13.42839498,2460,21.88,NC,NC,NC,T2,T2,,,,
I-16,WB,13.42839498,13.42393665,2461,23.54,NC,NC,NC,NC,T2,,,,
I-16,WB,13.42393665,13.42073021,2462,16.93,NC,NC,NC,NC,NC,,,,
I-16,WB,13.42073021,13.41773968,2463,15.79,NC,NC,NC,NC,NC,,,,
I-16,WB,13.41773968,13.4135143,2464,22.31,NC,NC,NC,NC,NC,,,,
I-16,WB,13.4135143,13.40917718,2465,22.9,NC,NC,NC,NC,NC,,,,
I-16,WB,13.40917718,13.40598399,2466,16.86,NC,NC,NC,NC,NC,,,,
I-16,WB,13.40598399,13.40296505,2467,15.94,NC,NC,NC,NC,NC,,,,
I-16,WB,13.40296505,13.39876997,2468,22.15,NC,NC,NC,NC,NC,,,,
I-16,WB,13.39876997,13.39436278,2469,23.27,NC,NC,NC,NC,NC,,,,
I-16,WB,13.39436278,13.39116391,2470,16.89,NC,NC,NC,NC,NC,,,,
I-16,WB,13.39116391,13.3881658,2471,15.83,NC,NC,NC,NC,NC,,,,
I-16,WB,13.3881658,13.38390444,2472,22.5,NC,NC,NC,NC,NC,,,,
I-16,WB,13.38390444,13.37956921,2473,22.89,NC,NC,NC,NC,NC,,,,
I-16,WB,13.37956921,13.37632868,2474,17.11,NC,NC,NC,NC,NC,,,,
I-16,WB,13.37632868,13.37338739,2475,15.53,NC,NC,NC,NC,NC,,,,
I-16,WB,13.37338739,13.36912224,2476,22.52,NC,NC,NC,NC,NC,,,,
I-16,WB,13.36912224,13.36480405,2477,22.8,NC,NC,NC,NC,NC,,,,
I-16,WB,13.36480405,13.36157868,2478,17.03,NC,NC,NC,NC,NC,,,,
I-16,WB,13.36157868,13.35857867,2479,15.84,NC,NC,NC,NC,NC,,,,
I-16,WB,13.35857867,13.35439117,2480,22.11,NC,NC,NC,NC,NC,,,,
I-16,WB,13.35439117,13.35006731,2481,22.83,NC,NC,NC,NC,NC,,,,
I-16,WB,13.35006731,13.34681541,2482,17.17,NC,NC,NC,NC,NC,,,,
I-16,WB,13.34681541,13.34386655,2483,15.57,NC,NC,NC,NC,NC,,,,
I-16,WB,13.34386655,13.33958246,2484,22.62,NC,NC,NC,NC,NC,,,,
I-16,WB,13.33958246,13.33523776,2485,22.94,NC,NC,NC,NC,NC,,,,
I-16,WB,13.33523776,13.33204836,2486,16.84,NC,NC,NC,NC,NC,,,,
I-16,WB,13.33204836,13.32903132,2487,15.93,NC,NC,NC,NC,NC,,,,
I-16,WB,13.32903132,13.32486275,2488,22.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.32486275,13.32048207,2489,23.13,L1,L1,L1,L1,L1,,,,
I-16,WB,13.32048207,13.3173476,2490,16.55,NC,NC,NC,NC,L1,,,,
I-16,WB,13.3173476,13.31403889,2491,17.47,L1,L2,L2,L2,L2,,,,
I-16,WB,13.31403889,13.31116389,2492,15.18,NC,NC,NC,NC,NC,,,,
I-16,WB,13.31116389,13.30692335,2493,22.39,L2,SS,SS,SS,SS,,,,
I-16,WB,13.30692335,13.3025957,2494,22.85,T2,T2,T2,T2,T2,,,,
I-16,WB,13.3025957,13.29937222,2495,17.02,NC,NC,NC,NC,NC,,,,
I-16,WB,13.29937222,13.29639115,2496,15.74,NC,NC,NC,NC,NC,,,,
I-16,WB,13.29639115,13.2921885,2497,22.19,NC,NC,NC,NC,NC,,,,
I-16,WB,13.2921885,13.28781539,2498,23.09,NC,NC,NC,NC,NC,,,,
I-16,WB,13.28781539,13.28466388,2499,16.64,NC,NC,NC,NC,NC,,,,
I-16,WB,13.28466388,13.28153509,2500,16.52,NC,NC,NC,NC,NC,,,,
I-16,WB,13.28153509,13.27740441,2501,21.81,NC,NC,NC,NC,NC,,,,
I-16,WB,13.27740441,13.27306539,2502,22.91,NC,NC,NC,NC,NC,,,,
I-16,WB,13.27306539,13.26981918,2503,17.14,NC,NC,T1,T1,T2,,,,
I-16,WB,13.26981918,13.26678698,2504,16.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.26678698,13.26264304,2505,21.88,L1,L1,L1,L1,L1,,,,
I-16,WB,13.26264304,13.25828508,2506,23.01,L1,L1,L1,L1,L1,,,,
I-16,WB,13.25828508,13.25512788,2507,16.67,NC,NC,NC,NC,NC,,,,
I-16,WB,13.25512788,13.25209569,2508,16.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.25209569,13.24791955,2509,22.05,NC,NC,NC,NC,NC,,,,
I-16,WB,13.24791955,13.24358621,2510,22.88,L1,L1,L1,L1,L1,,,,
I-16,WB,13.24358621,13.24041386,2511,16.75,NC,NC,NC,NC,NC,,,,
I-16,WB,13.24041386,13.23724341,2512,16.74,NC,NC,NC,NC,NC,,,,
I-16,WB,13.23724341,13.23419416,2513,16.1,NC,NC,NC,NC,NC,,,,
I-16,WB,13.23419416,13.22997825,2514,22.26,NC,NC,NC,NC,NC,,,,
I-16,WB,13.22997825,13.22563924,2515,22.91,NC,L1,L1,L1,L1,,,,
I-16,WB,13.22563924,13.22244984,2516,16.84,L1,L1,L1,L1,L1,,,,
I-16,WB,13.22244984,13.21937598,2517,16.23,NC,NC,NC,NC,NC,,,,
I-16,WB,13.21937598,13.2152131,2518,21.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.2152131,13.21083241,2519,23.13,NC,NC,NC,NC,NC,,,,
I-16,WB,13.21083241,13.2076184,2520,16.97,NC,NC,NC,NC,NC,,,,
I-16,WB,13.2076184,13.2045237,2521,16.34,NC,NC,NC,NC,NC,,,,
I-16,WB,13.2045237,13.20036461,2522,21.96,L1,L1,L1,L1,L1,,,,
I-16,WB,13.20036461,13.1960862,2523,22.59,NC,NC,NC,NC,NC,,,,
I-16,WB,13.1960862,13.19275665,2524,17.58,NC,NC,NC,NC,NC,,,,
I-16,WB,13.19275665,13.18976233,2525,15.81,NC,L1,L1,L1,CC,,,,
I-16,WB,13.18976233,13.18559945,2526,21.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.18559945,13.18123013,2527,23.07,NC,NC,NC,NC,NC,,,,
I-16,WB,13.18123013,13.17794604,2528,17.34,NC,NC,NC,NC,NC,,,,
I-16,WB,13.17794604,13.17503127,2529,15.39,NC,NC,NC,NC,NC,,,,
I-16,WB,13.17503127,13.17082104,2530,22.23,NC,NC,NC,NC,NC,,,,
I-16,WB,13.17082104,13.16641952,2531,23.24,NC,NC,NC,NC,NC,,,,
I-16,WB,13.16641952,13.16324717,2532,16.75,NC,NC,NC,NC,NC,,,,
I-16,WB,13.16324717,13.16021308,2533,16.02,NC,NC,NC,NC,NC,,,,
I-16,WB,13.16021308,13.15596308,2534,22.44,NC,T1,T2,T2,SS,,,,
I-16,WB,13.15596308,13.15162406,2535,22.91,NC,NC,NC,NC,NC,,,,
I-16,WB,13.15162406,13.1484233,2536,16.9,NC,NC,NC,NC,NC,,,,
I-16,WB,13.1484233,13.14535133,2537,16.22,T2,T2,T2,T2,T2,,,,
I-16,WB,13.14535133,13.14115247,2538,22.17,L1,L1,L1,L1,L1,,,,
I-16,WB,13.14115247,13.13685891,2539,22.67,NC,NC,NC,L1,L1,,,,
I-16,WB,13.13685891,13.13368277,2540,16.77,NC,NC,NC,NC,NC,,,,
I-16,WB,13.13368277,13.13064489,2541,16.04,NC,NC,NC,NC,NC,,,,
I-16,WB,13.13064489,13.12620739,2542,23.43,NC,NC,NC,NC,NC,,,,
I-16,WB,13.12620739,13.12305966,2543,16.62,NC,NC,NC,NC,NC,,,,
I-16,WB,13.12305966,13.11999337,2544,16.19,NC,NC,NC,NC,NC,,,,
I-16,WB,13.11999337,13.11581913,2545,22.04,NC,NC,NC,NC,NC,,,,
I-16,WB,13.11581913,13.11149147,2546,22.85,NC,NC,NC,NC,NC,,,,
I-16,WB,13.11149147,13.10889109,2547,13.73,NC,NC,NC,NC,NC,,,,
I-16,WB,13.10889109,13.10506155,2548,20.22,NC,NC,NC,NC,NC,,,,
I-16,WB,13.10506155,13.10058238,2549,23.65,NC,NC,NC,NC,NC,,,,
I-16,WB,13.10058238,13.0964498,2550,21.82,NC,NC,NC,NC,NC,,,,
I-16,WB,13.0964498,13.09349147,2551,15.62,NC,NC,NC,NC,NC,,,,
I-16,WB,13.09349147,13.08980586,2552,19.46,NC,NC,NC,NC,NC,,,,
I-16,WB,13.08980586,13.0850729,2553,24.99,NC,NC,NC,NC,NC,,,,
I-16,WB,13.0850729,13.08067518,2554,23.22,NC,NC,NC,NC,NC,,,,
I-16,WB,13.08067518,13.07752555,2555,16.63,NC,NC,NC,NC,NC,,,,
I-16,WB,13.07752555,13.07436078,2556,16.71,NC,NC,NC,NC,NC,,,,
I-16,WB,13.07436078,13.07019601,2557,21.99,NC,NC,NC,NC,NC,,,,
I-16,WB,13.07019601,13.06592138,2558,22.57,NC,NC,NC,NC,NC,,,,
I-16,WB,13.06592138,13.0627282,2559,16.86,NC,NC,NC,NC,NC,,,,
I-16,WB,13.0627282,13.05959184,2560,16.56,NC,NC,NC,NC,NC,,,,
I-16,WB,13.05959184,13.05547252,2561,21.75,NC,NC,NC,NC,NC,,,,
I-16,WB,13.05547252,13.05118464,2562,22.64,NC,NC,NC,NC,NC,,,,
I-16,WB,13.05118464,13.04800282,2563,16.8,NC,NC,NC,NC,NC,,,,
I-16,WB,13.04800282,13.04490433,2564,16.36,NC,NC,NC,NC,NC,,,,
I-16,WB,13.04490433,13.04074145,2565,21.98,NC,NC,NC,NC,NC,,,,
I-16,WB,13.04074145,13.0363835,2566,23.01,NC,NC,NC,NC,NC,,,,
I-16,WB,13.0363835,13.03314675,2567,17.09,NC,NC,NC,NC,NC,,,,
I-16,WB,13.03314675,13.03015054,2568,15.82,NC,NC,NC,NC,NC,,,,
I-16,WB,13.03015054,13.02610887,2569,21.34,NC,NC,NC,NC,NC,,,,
I-16,WB,13.02610887,13.02165811,2570,23.5,NC,NC,NC,NC,NC,,,,
I-16,WB,13.02165811,13.01841,2571,17.15,NC,NC,NC,NC,NC,,,,
I-16,WB,13.01841,13.01551606,2572,15.28,NC,NC,NC,NC,NC,,,,
I-16,WB,13.01551606,13.01132099,2573,22.15,NC,NC,NC,NC,NC,,,,
I-16,WB,13.01132099,13.00685129,2574,23.6,NC,NC,NC,NC,NC,,,,
I-16,WB,13.00685129,13.0037225,2575,16.52,NC,NC,NC,NC,NC,,,,
I-16,WB,13.0037225,13.00073197,2576,15.79,NC,NC,NC,NC,NC,,,,
I-16,WB,13.00073197,12.9965331,2577,22.17,NC,NC,NC,NC,NC,,,,
I-16,WB,12.9965331,12.99215242,2578,23.13,NC,NC,NC,NC,NC,,,,
I-16,WB,12.99215242,12.98886643,2579,17.35,NC,NC,NC,NC,NC,,,,
I-16,WB,12.98886643,12.98595545,2580,15.37,NC,NC,NC,NC,NC,,,,
I-16,WB,12.98595545,12.98188348,2581,21.5,NC,NC,NC,NC,NC,,,,
I-16,WB,12.98188348,12.97740052,2582,23.67,NC,NC,NC,NC,NC,,,,
I-16,WB,12.97740052,12.97416757,2583,17.07,NC,NC,NC,NC,NC,,,,
